Setup,Operation,Strategy,Tool,RPM,Feed,CuttingSpeed,DepthOfCut,StepOver,StepDown
Flange-160-90,Face1 (6),face,#23 - Ø80mm face,tool_type == 'probe' ? 0 : tool_type == 'tap right hand' || tool_type == 'tap left hand' ? 500rpm : 5000rpm,1000.,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,10.,3.03973536813053
Flange-160-90 (2),2D Contour8 (3),contour2d,#27 - Ø13.85mm flat (14mm Flat Endmill),4042.53555453414219,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Flange-160-90 (2),2D Contour8 (4),contour2d,#12 - Ø9.9mm flat (14mm Flat Endmill),4042.53555453414174,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Spacer-60-Post,Probe WCS1 (2),probe,#1 - Ø6mm probe (TS640 50x6),,1000mmpm,,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Spacer-60-Post,2D Contour8 (10),contour2d,#12 - Ø9.94mm flat (14mm Flat Endmill),4042.53555453414174,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Flange-160-90 (3),Drill1 (11),drill,#5 - Ø8mm drill,247.41 rpm,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Flange-160-90 (3),2D Contour8 (6),contour2d,#12 - Ø9.9mm flat (14mm Flat Endmill),4042.53555453414174,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Flange-160-90 (3),2D Contour8 (5),contour2d,#27 - Ø13.85mm flat (14mm Flat Endmill),4042.53555453414219,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Cart-Top-50x50,2D Contour8 (7),contour2d,#12 - Ø9.9mm flat (14mm Flat Endmill),4042.53555453414174,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Cart-Middle-80x40-800,2D Contour8 (9),contour2d,#12 - Ø9.9mm flat (14mm Flat Endmill),4042.53555453414174,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Cart-Floor-80x40-700,2D Contour8 (11),contour2d,#12 - Ø9.9mm flat (14mm Flat Endmill),4042.53555453414174,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
