Setup,Operation,Strategy,Tool,RPM,Feed,CuttingSpeed,DepthOfCut,StepOver,StepDown
2nd-Lower,Morph1 (2),morph,#1 - Ø2.95mm flat (mm),8085.07110906828348,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897393
2nd-Lower,Adaptive6,adaptive,#18 - Ø14mm flat (14mm Flat Endmill),8085.07110906828439,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,2.91817517655654,36.
2nd-Lower,2D Pocket5,pocket2d,#18 - Ø14mm flat (14mm Flat Endmill),8085.07110906828439,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
2nd-Lower,2D Pocket5 (2),pocket2d,#18 - Ø14mm flat (14mm Flat Endmill),8085.07110906828439,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Setup3 (2),2D Pocket4,pocket2d,#1 - Ø2.95mm flat (mm),8085.07110906828348,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897393
Lower - Upper -Half ,Face1 (2),face,#23 - Ø80mm face,tool_type == 'probe' ? 0 : 5000rpm,1000.,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Lower - Upper -Half ,roughing (3),adaptive,#18 - Ø14mm flat (14mm Flat Endmill),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Lower - Upper -Half ,roughing (4),adaptive,#18 - Ø14mm flat (14mm Flat Endmill),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Lower - Upper -Half ,Adaptive1 (3),adaptive,#4 - Ø14.62mm flat (14.6 mm Flat Endmill - Finish),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,2.91817517655654,36.
Lower - Upper -Half ,2D Pocket1 (2),pocket2d,#1 - Ø6mm flat (6 mm Flat Endmill - Finish),8085.07110906828348,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Lower - Upper -Half ,Flow1 (2),flow,#1 - Ø6mm ball (6mm Ball Endmill),7000,3018.06556701030968,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,0.671572367887,18.
Lower - Upper -Half ,Scallop1 (10),scallop,#1 - Ø6mm flat (6 mm Flat Endmill - Finish),8085.07110906828348,4046.87231999604819,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,1.75226885299131,36.
Lower - Upper -Half ,Scallop6 (2),scallop,#3 - Ø6mm ball (6mm Ball Endmill),8000,3018.06556701030968,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,0.671572367887,18.
Lower - Upper -Half ,Scallop6 (3),scallop,#3 - Ø6mm ball (6mm Ball Endmill),8000,3018.06556701030968,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,0.671572367887,18.
Lower - Upper -Half ,Scallop6 (4),scallop,#1 - Ø2.95mm flat (mm),8085.07110906828439,4046.87231999606229,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,1.75226885299131,36.
