Setup,Operation,Strategy,Tool,RPM,Feed,CuttingSpeed,DepthOfCut,StepOver,StepDown
v2 (2),1/4-20 Thread (11),thread,#11 - Ø12mm form (12mm Threadmill),tool_type == 'probe' ? 0 : 5000rpm,806.4 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
v2 (2),Drill1 (22),drill,#4 - Ø7mm drill,1247.41097111339286,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
v2 (2),Drill1 (25),drill,#6 - Ø8mm drill,4158.03657037797439,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
v2 (2),2D Contour3 (16),contour2d,#2 - Ø3.85mm flat (14 flat),10000 rpm,3176.72164948453474,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
v2 (2),2D Contour6 (4),contour2d,#27 - Ø14mm flat (14mm Flat Endmill),8085.07110906828348,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,2.91817517655654,36.
v2 (2),2D Contour3 (17),contour2d,#27 - Ø14mm flat (14mm Flat Endmill),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
v2 (2),2D Contour3 (18),contour2d,#27 - Ø14mm flat (14mm Flat Endmill),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
v2 (2),Flow1 (5),flow2,#13 - Ø10mm ball (10mm Ball Endmill),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
v2 (2),Bore1 (3),bore,#13 - Ø10mm ball (10mm Ball Endmill),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
v2 (2),Scallop1 (3),scallop,#13 - Ø10mm ball (10mm Ball Endmill),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
v2 (2),2D Pocket17,pocket2d,#3 - Ø4.6mm flat (3mm Flat Endmill),8085.07110906828348,4046.8723199960491,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,1.75226885299131,36.
v2 (2),Drill1 (24),drill,#7 - Ø8mm drill,4158.03657037797439,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
v2 (2),Drill1 (26),drill,#7 - Ø8mm drill,4158.03657037797439,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
v2 (2),Drill1 (29),drill,#7 - Ø8mm drill,4158.03657037797439,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
v2 (2),Drill1 (27),drill,#7 - Ø8mm drill,4158.03657037797439,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
v2 (2),Drill1 (28),drill,#8 - Ø8x1.25mm right tap,4158.03657037797439,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
v2 (2),2D Contour3 (20),contour2d,#2 - Ø4mm flat (14 flat),12000.,3176.72164948453474,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
v2 (2),2D Pocket21,pocket2d,#2 - Ø4mm flat (14 flat),12000.,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
v2 (2),2D Pocket21 (2),pocket2d,#2 - Ø4mm flat (14 flat),10000 rpm,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
v2 (2),2D Pocket21 (3),pocket2d,#2 - Ø4mm flat (14 flat),10000 rpm,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
v2 (2),2D Pocket21 (4),pocket2d,#2 - Ø4mm flat (14 flat),10000 rpm,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
v2 (2),2D Pocket22,pocket2d,#2 - Ø4mm flat (14 flat),10000.,1576.72000000000003,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
seg-center,Probe WCS2 (17),probe,#100 - Ø6mm probe (TS640 50x6),,1000mmpm,,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
seg-center (2),Probe WCS2 (13),probe,#100 - Ø6mm probe (TS640 50x6),,1000mmpm,,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
seg-center (2),2D Contour3 (30),contour2d,#6 - Ø8mm flat (14 flat),8000 rpm,3176.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,1.63373650458641,24.
seg-center (2),2D Contour3 (33),contour2d,#6 - Ø8mm flat (14 flat),8000 rpm,3176.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,1.63373650458641,24.
Post-Center,Probe WCS2 (15),probe,#100 - Ø6mm probe (TS640 50x6),,1000mmpm,,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
